Coord X,Coord Y,Month,Day,Hour,Duration,Incident
534981.94,6233068.5,2,54,14,100.0,3
586405.0,6276901.0,2,54,14,91.0,37
574240.8,6279453.5,2,54,14,75.0,4
528702.06,6222886.5,2,54,14,89.0,16
565024.0,6280722.0,2,54,14,93.0,6
574613.25,6279655.5,2,54,14,105.0,5
587508.0,6301151.0,2,54,14,89.0,1
574336.8,6278997.5,2,54,14,48.0,9
574718.25,6279973.5,2,54,15,57.0,4
565850.0,6281142.0,2,54,15,61.0,27
577204.9,6280177.0,2,54,15,123.0,7
577188.7,6281730.0,2,54,15,68.0,11
578163.0,6285621.0,2,54,15,29.0,6
574740.44,6280162.0,2,54,15,91.0,13
562753.0,6293065.0,2,54,16,121.0,1
513802.0,6225666.0,2,54,16,82.0,25
569569.0,6274094.0,2,54,16,98.0,1
569594.0,6258369.0,2,54,16,89.0,9
577193.0,6271160.0,2,54,16,29.0,14
559099.0,6281181.0,2,54,16,64.0,21
588231.0,6272840.0,2,54,16,61.0,11
569865.0,6282570.0,2,54,16,82.0,7
517558.84,6226401.5,2,54,16,43.0,20
574144.0,6283648.0,2,54,16,59.0,27
569200.0,6286317.0,2,54,17,36.0,44
577398.0,6286050.0,2,54,17,114.0,3
527516.1,6218585.5,2,54,17,105.0,1
573855.0,6282805.0,2,54,18,43.0,6
594214.0,6254719.0,2,54,18,114.0,1
584089.0,6244858.0,2,54,18,174.0,7
577193.0,6271160.0,2,54,18,36.0,14
564445.0,6265721.0,2,54,19,61.0,40
563200.0,6281358.0,2,54,19,91.0,7
569946.0,6263986.0,2,54,19,48.0,3
496383.72,6223718.5,2,54,19,93.0,7
547447.0,6258798.0,2,54,19,13.0,6
571120.0,6289564.0,2,54,19,80.0,23
573214.0,6287185.0,2,54,20,119.0,3
536119.0,6237088.0,2,54,20,155.0,1
574684.4,6277107.0,2,54,20,16.0,6
594430.0,6273087.0,2,54,20,158.0,1
571182.56,6275679.5,2,54,20,93.0,5
568713.0,6282624.0,2,54,20,64.0,4
575068.0,6283410.0,2,54,21,233.0,10
554684.0,6288777.0,2,54,21,66.0,1
575080.0,6305336.0,2,54,21,114.0,3
579867.0,6304461.0,2,54,21,137.0,8
571440.0,6276335.5,2,54,21,66.0,4
562798.0,6298564.0,2,54,21,125.0,5
583842.0,6254915.0,2,54,21,148.0,8
574683.0,6283393.0,2,54,21,36.0,1
525047.75,6218488.0,2,54,21,123.0,1
566671.0,6270957.0,2,54,21,43.0,1
568713.0,6282624.0,2,54,21,64.0,4
569302.0,6283348.0,2,54,22,32.0,12
566284.5,6274360.5,2,54,22,75.0,27
561484.0,6275612.0,2,54,22,57.0,6
576552.44,6279926.0,2,54,22,48.0,1
570249.0,6283374.0,2,54,22,68.0,13
596132.0,6256364.0,2,54,22,38.0,3
575559.75,6291957.5,2,54,22,59.0,1
585548.0,6275303.0,2,54,22,45.0,1
580110.0,6268167.0,2,54,23,64.0,1
580400.0,6274299.0,2,54,23,61.0,1
568083.0,6298940.0,2,54,23,98.0,7
617423.0,6259016.0,2,54,23,64.0,23
568286.0,6275200.0,2,55,0,80.0,30
498487.6,6221545.0,2,55,0,121.0,40
524846.5,6255761.5,2,55,0,80.0,23
581559.0,6257148.0,2,55,0,146.0,1
574540.06,6279078.0,2,55,0,89.0,2
578782.0,6275678.5,2,55,0,89.0,9
571077.44,6275864.5,2,55,0,68.0,1
524464.06,6256108.0,2,55,0,73.0,40
575583.0,6281692.0,2,55,0,43.0,6
570556.75,6275257.5,2,55,1,61.0,13
553082.0,6269548.0,2,55,1,93.0,4
575010.7,6277465.0,2,55,1,57.0,15
499752.12,6222125.0,2,55,1,68.0,23
595211.0,6258177.0,2,55,1,180.0,6
576395.5,6280114.5,2,55,2,22.0,18
575234.0,6283738.0,2,55,2,91.0,32
507044.4,6204907.0,2,55,3,100.0,10
576379.1,6279400.0,2,55,3,50.0,23
581366.0,6273720.0,2,55,3,91.0,1
526459.56,6225525.5,2,55,3,64.0,29
542232.4,6227440.0,2,55,3,112.0,5
575085.8,6279005.5,2,55,4,41.0,7
575069.0,6278254.0,2,55,4,57.0,2
576436.0,6282169.0,2,55,4,139.0,1
578322.0,6280913.0,2,55,5,100.0,28
566867.0,6279210.0,2,55,5,29.0,33
559471.0,6258039.0,2,55,6,57.0,8
551973.0,6270402.0,2,55,6,116.0,1
571550.0,6305614.0,2,55,6,80.0,45
567858.1,6295050.5,2,55,6,22.0,26
564986.0,6302274.0,2,55,7,123.0,2
574030.0,6283825.0,2,55,7,89.0,2
574619.9,6279324.0,2,55,7,27.0,9
577337.44,6277849.5,2,55,8,57.0,6
567044.4,6280033.0,2,55,8,27.0,18
575664.0,6251530.0,2,55,9,130.0,1
574462.0,6282266.0,2,55,9,66.0,1
515270.5,6226331.5,2,55,9,59.0,16
574303.44,6280528.0,2,55,9,29.0,16
615182.0,6259584.0,2,55,9,61.0,3
511888.72,6236201.5,2,55,9,116.0,42
595860.0,6256541.0,2,55,10,45.0,7
576931.75,6279983.5,2,55,10,50.0,15
572042.8,6276352.0,2,55,10,64.0,13
573178.06,6279198.0,2,55,10,25.0,22
520783.12,6214886.5,2,55,10,93.0,8
588002.0,6262829.0,2,55,11,103.0,8
565579.0,6270602.0,2,55,11,41.0,21
564333.0,6266523.0,2,55,11,82.0,4
562606.0,6298258.0,2,55,11,77.0,4
565805.0,6281093.0,2,55,11,29.0,6
573836.0,6296036.5,2,55,11,89.0,38
578082.7,6278232.0,2,55,11,43.0,5
565362.0,6276773.0,2,55,11,66.0,1
577213.0,6285650.0,2,55,11,82.0,3
591855.0,6285156.0,2,55,12,130.0,7
568116.0,6298969.0,2,55,12,130.0,1
580892.0,6277512.0,2,55,12,73.0,1
570997.8,6280598.0,2,55,12,43.0,1
564183.0,6279879.0,2,55,12,36.0,32
533950.25,6219883.5,2,55,12,91.0,38
501402.38,6188579.0,2,55,12,176.0,7
576960.0,6270197.0,2,55,12,57.0,1
555922.0,6260744.0,2,55,12,80.0,1
570010.06,6276365.5,2,55,12,59.0,5
553066.0,6269618.0,2,55,13,144.0,1
572168.0,6276043.0,2,55,13,91.0,1
578791.0,6278876.0,2,55,14,77.0,1
552716.0,6270055.0,2,55,14,38.0,4
574121.0,6260322.0,2,55,14,64.0,49
573437.06,6279094.5,2,55,14,146.0,23
524555.4,6255489.0,2,55,14,201.0,11
569684.2,6283782.5,2,55,15,27.0,26
577749.4,6277261.5,2,55,15,61.0,1
571073.0,6298417.0,2,55,15,66.0,40
511308.38,6214638.5,2,55,15,80.0,8
542933.0,6262256.0,2,55,15,137.0,4
545318.0,6236777.0,2,55,15,176.0,6
550012.0,6267659.0,2,55,15,137.0,9
572796.25,6278786.0,2,55,15,71.0,16
556135.0,6244904.0,2,55,15,171.0,11
557476.0,6280727.0,2,55,15,98.0,1
506611.25,6224934.0,2,55,15,87.0,4
576985.06,6279356.0,2,55,16,84.0,7
577096.0,6281491.0,2,55,16,59.0,11
501402.38,6188579.0,2,55,16,187.0,11
585384.0,6304252.0,2,55,16,160.0,11
592290.0,6265919.0,2,55,16,84.0,40
569385.0,6283814.0,2,55,16,84.0,4
572965.3,6279731.5,2,55,16,54.0,11
576782.0,6251348.0,2,55,16,121.0,4
575679.7,6276571.5,2,55,16,82.0,10
576196.0,6291112.0,2,55,16,139.0,11
568591.0,6258912.0,2,55,16,146.0,11
563518.0,6276150.0,2,55,16,80.0,4
573636.0,6281640.0,2,55,17,89.0,7
558221.0,6241834.0,2,55,17,57.0,6
579242.0,6285025.0,2,55,17,98.0,3
514950.9,6226292.0,2,55,17,54.0,14
578386.0,6285385.0,2,55,17,91.0,3
524555.4,6255489.0,2,55,17,176.0,11
566001.0,6272359.0,2,55,17,82.0,1
572899.0,6281810.0,2,55,17,43.0,1
568263.0,6300523.0,2,55,17,43.0,40
561148.0,6275817.0,2,55,18,71.0,18
571682.0,6275128.0,2,55,18,96.0,40
554572.0,6233169.0,2,55,18,151.0,8
587598.0,6301184.0,2,55,18,128.0,16
583661.25,6270097.5,2,55,18,84.0,14
579888.0,6280344.0,2,55,18,87.0,1
552404.0,6269879.0,2,55,18,27.0,14
539127.0,6235348.0,2,55,18,162.0,1
571468.56,6276566.0,2,55,18,80.0,3
503688.84,6190315.5,2,55,18,155.0,27
578223.2,6248067.5,2,55,18,190.0,53
576930.0,6273553.0,2,55,18,91.0,3
505989.4,6230255.0,2,55,19,77.0,4
587700.0,6262592.0,2,55,19,32.0,26
580180.25,6287742.0,2,55,19,52.0,4
513452.0,6226377.0,2,55,19,48.0,4
577902.0,6284727.0,2,55,19,91.0,32
569717.0,6283694.0,2,55,19,75.0,3
565786.0,6281251.0,2,55,19,43.0,39
559439.0,6282982.0,2,55,19,100.0,1
574624.0,6283223.0,2,55,19,107.0,1
516890.56,6226143.0,2,55,19,27.0,6
520010.4,6213950.0,2,55,20,121.0,8
566879.0,6273354.0,2,55,20,80.0,18
574378.0,6278246.0,2,55,20,66.0,9
563233.0,6271151.0,2,55,20,80.0,1
524488.0,6256055.5,2,55,20,160.0,4
576008.7,6279277.0,2,55,20,59.0,10
573256.0,6289473.0,2,55,20,71.0,32
572148.2,6278296.0,2,55,20,114.0,1
572276.0,6289046.0,2,55,20,66.0,10
572065.2,6254141.0,2,55,20,48.0,27
557246.0,6268818.0,2,55,21,100.0,3
566432.0,6276750.0,2,55,21,64.0,1
571432.7,6277300.0,2,55,21,66.0,1
568004.0,6271147.0,2,55,21,71.0,1
574427.44,6278058.5,2,55,21,59.0,1
510231.88,6223026.0,2,55,21,50.0,8
591907.0,6285364.0,2,55,22,73.0,25
581126.0,6247686.0,2,55,22,103.0,1
619491.0,6262766.0,2,55,22,98.0,1
619962.0,6261756.0,2,55,22,98.0,50
564183.0,6279879.0,2,55,22,71.0,31
574391.1,6278511.5,2,55,22,48.0,1
569508.0,6283759.0,2,55,22,84.0,1
569865.0,6282570.0,2,55,23,68.0,1
571297.9,6276075.0,2,55,23,64.0,1
575200.75,6251226.5,2,55,23,119.0,1
542505.0,6246828.0,2,55,23,105.0,8
571915.9,6277503.5,2,55,23,61.0,1
560621.0,6288811.0,2,55,23,87.0,1
573096.75,6286286.5,2,56,0,59.0,1
569740.0,6269100.0,2,56,0,75.0,1
574349.1,6280119.0,2,56,0,29.0,22
556740.0,6290467.0,2,56,1,148.0,1
579489.0,6280232.0,2,56,1,50.0,34
575234.0,6283738.0,2,56,1,139.0,32
543083.0,6244653.0,2,56,1,148.0,1
576552.44,6279926.0,2,56,1,61.0,1
570594.0,6288125.0,2,56,1,87.0,42
576060.6,6281416.5,2,56,1,32.0,6
573671.06,6279550.5,2,56,1,38.0,5
570711.0,6275231.0,2,56,1,34.0,19
577677.0,6272610.0,2,56,1,29.0,16
508856.78,6246268.0,2,56,1,68.0,33
574970.25,6278962.0,2,56,2,43.0,8
586889.6,6301403.5,2,56,2,162.0,21
572632.0,6280656.0,2,56,2,36.0,8
514383.78,6226129.5,2,56,3,87.0,1
571705.0,6274963.0,2,56,3,68.0,12
577585.0,6288602.0,2,56,4,109.0,6
584690.0,6279850.0,2,56,5,109.0,1
567660.8,6268822.0,2,56,5,98.0,1
571432.7,6277300.0,2,56,5,61.0,1
565828.0,6280241.0,2,56,5,25.0,6
570825.0,6288138.0,2,56,7,75.0,1
564739.0,6264330.0,2,56,7,98.0,1
520164.4,6217070.5,2,56,7,71.0,40
577398.0,6286050.0,2,56,7,80.0,1
568862.06,6282878.5,2,56,8,148.0,4
575237.0,6280259.0,2,56,8,89.0,20
587439.7,6272448.5,2,56,8,162.0,4
575390.44,6277488.5,2,56,8,93.0,9
574072.0,6305170.0,2,56,8,107.0,1
560335.0,6270044.0,2,56,9,87.0,1
582437.0,6288674.0,2,56,9,29.0,7
573753.5,6281242.5,2,56,9,52.0,5
572244.0,6260338.0,2,56,9,119.0,15
563212.0,6286466.0,2,56,9,98.0,6
555873.0,6288726.0,2,56,9,105.0,4
580297.0,6286756.0,2,56,9,80.0,15
574016.44,6277098.0,2,56,9,68.0,6
567163.0,6274670.0,2,56,9,75.0,1
590971.0,6289105.0,2,56,9,80.0,21
573323.0,6283154.0,2,56,9,77.0,48
513044.0,6224115.0,2,56,9,25.0,6
569582.0,6257663.0,2,56,9,66.0,49
564380.0,6270095.0,2,56,9,82.0,49
567649.0,6269017.0,2,56,9,80.0,2
524577.7,6257604.5,2,56,9,171.0,1
572251.0,6278402.0,2,56,10,71.0,29
573174.56,6280602.5,2,56,10,22.0,5
575127.25,6281235.0,2,56,10,29.0,34
520649.94,6239129.0,2,56,10,87.0,8
516367.8,6224365.5,2,56,10,82.0,3
574683.0,6283393.0,2,56,10,57.0,1
574384.0,6281818.0,2,56,10,105.0,1
513163.38,6226536.0,2,56,10,61.0,3
577676.0,6286111.0,2,56,10,68.0,1
573802.8,6276380.0,2,56,10,41.0,26
571182.56,6275679.5,2,56,10,93.0,3
569249.0,6277086.0,2,56,10,77.0,33
574039.94,6280274.0,2,56,10,98.0,7
573297.0,6289723.0,2,56,10,109.0,1
508086.47,6212901.0,2,56,11,251.0,3
575130.06,6276917.5,2,56,11,34.0,6
571706.94,6277603.5,2,56,11,48.0,28
577362.3,6276617.5,2,56,11,64.0,3
576250.5,6279674.5,2,56,11,73.0,3
575293.44,6282898.5,2,56,11,61.0,4
570799.0,6277937.0,2,56,11,25.0,44
605096.0,6263239.0,2,56,11,107.0,21
573553.0,6282796.0,2,56,11,61.0,2
554328.0,6246209.0,2,56,12,144.0,3
571350.25,6279582.5,2,56,12,48.0,3
576974.0,6249549.0,2,56,12,132.0,1
574970.25,6278962.0,2,56,12,185.0,21
574483.56,6279844.0,2,56,12,229.0,4
577177.75,6278117.0,2,56,12,45.0,5
533471.44,6224272.5,2,56,13,75.0,29
554323.0,6274819.0,2,56,13,135.0,3
573211.75,6279158.0,2,56,13,66.0,5
564752.0,6264775.0,2,56,13,22.0,6
575471.25,6281388.5,2,56,13,32.0,2
562716.0,6274977.0,2,56,13,98.0,1
561981.0,6275198.0,2,56,14,96.0,9
580154.0,6275339.0,2,56,14,96.0,4
517541.4,6203911.5,2,56,14,199.0,11
618155.0,6262127.0,2,56,15,235.0,47
573710.0,6282083.0,2,56,15,73.0,33
555294.0,6245739.0,2,56,15,100.0,5
574436.25,6277850.0,2,56,15,467.0,51
570791.0,6281961.0,2,56,15,73.0,2
586201.0,6292378.0,2,56,15,80.0,1
514675.0,6225842.0,2,56,16,52.0,9
594257.0,6256110.0,2,56,16,89.0,17
552704.0,6269947.0,2,56,16,105.0,2
562392.0,6293712.0,2,56,16,112.0,1
565490.0,6271133.0,2,56,16,43.0,24
576487.0,6282318.0,2,56,16,139.0,13
574836.0,6282316.0,2,56,16,82.0,5
562697.0,6298384.0,2,56,17,91.0,1
574200.56,6279656.0,2,56,17,91.0,7
558299.0,6287733.0,2,56,17,87.0,3
571093.0,6288018.0,2,56,17,89.0,3
495177.94,6198680.5,2,56,17,190.0,54
576905.4,6286853.0,2,56,17,75.0,3
577525.0,6271441.0,2,56,17,64.0,3
575694.0,6251214.0,2,56,18,137.0,1
579815.94,6248560.0,2,56,18,77.0,24
574124.5,6281164.5,2,56,18,41.0,1
557254.0,6279583.0,2,56,18,45.0,18
568857.0,6277678.0,2,56,18,50.0,4
510388.7,6228143.0,2,56,19,48.0,14
587826.0,6300726.0,2,56,19,89.0,1
568569.0,6295077.0,2,56,19,128.0,13
572168.0,6276043.0,2,56,19,48.0,28
574105.0,6285395.0,2,56,19,73.0,3
574743.0,6292616.0,2,56,20,89.0,3
544370.0,6235853.0,2,56,20,132.0,3
501552.3,6224232.0,2,56,20,89.0,4
573048.25,6280018.0,2,56,20,71.0,36
573132.0,6287741.0,2,56,20,87.0,49
564222.0,6263292.0,2,56,20,84.0,27
583575.0,6278369.0,2,56,20,89.0,3
562131.0,6276115.0,2,56,20,107.0,14
562429.0,6298410.0,2,56,20,112.0,1
568342.0,6276166.0,2,56,21,22.0,12
566630.0,6275858.0,2,56,21,34.0,12
524923.75,6255854.0,2,56,21,36.0,6
555895.0,6246041.0,2,56,22,80.0,7
575575.4,6275668.5,2,56,22,73.0,16
574201.5,6281110.5,2,56,22,36.0,6
572985.0,6281826.0,2,56,22,89.0,1
582714.75,6281821.5,2,56,23,77.0,9
564333.0,6266523.0,2,56,23,57.0,4
589372.0,6252018.0,2,56,23,75.0,4
565224.0,6276052.0,2,56,23,91.0,4
575036.0,6276030.0,2,56,23,137.0,17
572673.0,6276217.0,2,57,0,34.0,1
574126.0,6268479.0,2,57,0,125.0,14
559619.0,6294407.0,2,57,0,151.0,1
572440.0,6284209.0,2,57,2,61.0,15
553082.0,6269548.0,2,57,3,135.0,4
570532.0,6266477.0,2,57,5,89.0,2
514502.72,6226059.0,2,57,5,41.0,38
568311.56,6274367.0,2,57,6,57.0,1
533033.0,6252798.5,2,57,7,167.0,8
524364.2,6230931.5,2,57,7,206.0,3
569343.0,6277391.0,2,57,7,77.0,1
578354.0,6285655.0,2,57,7,50.0,10
570422.8,6305494.0,2,57,8,107.0,4
568733.0,6275605.0,2,57,8,57.0,7
571675.0,6292928.0,2,57,8,121.0,8
574529.9,6279958.5,2,57,8,27.0,2
554193.0,6245533.0,2,57,8,16.0,36
581498.0,6277229.0,2,57,8,77.0,21
575869.0,6253532.0,2,57,8,142.0,3
580267.0,6284058.0,2,57,8,160.0,6
509412.53,6210875.0,2,57,9,144.0,40
547028.0,6296496.0,2,57,9,103.0,1
564328.0,6264917.0,2,57,9,64.0,15
573560.0,6291102.0,2,57,9,68.0,2
575575.4,6275668.5,2,57,9,29.0,3
533030.94,6222163.5,2,57,9,48.0,3
551150.0,6261145.0,2,57,9,151.0,7
577392.44,6276868.5,2,57,9,29.0,21
569559.0,6265811.0,2,57,10,93.0,4
576542.75,6277204.0,2,57,10,75.0,28
574999.0,6276031.0,2,57,10,75.0,2
573343.6,6280415.0,2,57,10,89.0,9
609967.0,6261841.0,2,57,10,155.0,6
574315.0,6283526.0,2,57,10,57.0,28
558477.0,6256551.0,2,57,10,114.0,1
574436.25,6277850.0,2,57,10,59.0,35
571400.0,6270739.0,2,57,10,82.0,3
574608.06,6279547.5,2,57,11,34.0,35
533148.2,6231817.5,2,57,11,116.0,3
559740.0,6241911.0,2,57,11,125.0,3
574781.9,6287756.0,2,57,12,119.0,1
564821.0,6285808.0,2,57,12,71.0,40
576312.0,6283054.0,2,57,12,54.0,5
553869.0,6241503.0,2,57,12,41.0,21
578223.2,6248067.5,2,57,12,112.0,3
557139.0,6251880.0,2,57,12,116.0,14
556481.0,6235726.0,2,57,12,169.0,3
570111.0,6300320.0,2,57,12,43.0,1
562199.0,6298967.0,2,57,12,112.0,3
563324.0,6267904.0,2,57,13,82.0,5
581675.0,6277918.0,2,57,13,135.0,3
557536.0,6280573.0,2,57,13,48.0,21
571278.94,6279933.5,2,57,14,77.0,13
562745.0,6275746.0,2,57,14,87.0,58
543206.0,6243448.0,2,57,14,66.0,14
570676.5,6277223.0,2,57,14,45.0,33
518982.4,6217538.5,2,57,14,123.0,6
575376.0,6282419.0,2,57,14,59.0,35
579498.0,6286655.0,2,57,14,54.0,13
576315.0,6281721.0,2,57,14,45.0,2
577964.0,6272612.0,2,57,14,22.0,14
569426.0,6270918.0,2,57,14,132.0,1
577402.0,6285792.0,2,57,14,93.0,18
555356.0,6300401.0,2,57,14,87.0,40
496528.53,6221427.0,2,57,15,89.0,1
575476.5,6278034.0,2,57,15,80.0,37
567825.0,6288111.0,2,57,15,119.0,37
570676.5,6277223.0,2,57,15,43.0,32
539158.5,6234987.0,2,57,15,178.0,16
557596.0,6273794.0,2,57,15,132.0,1
557651.0,6278300.0,2,57,15,48.0,2
514833.0,6225592.5,2,57,16,75.0,29
577469.8,6276394.5,2,57,16,50.0,19
576379.6,6277196.0,2,57,16,84.0,1
576985.06,6279356.0,2,57,16,121.0,28
568407.0,6284592.0,2,57,16,89.0,2
574077.3,6279091.0,2,57,16,91.0,5
519085.9,6226268.0,2,57,16,98.0,2
577683.0,6282521.0,2,57,16,98.0,2
571583.94,6275845.0,2,57,16,80.0,26
601806.9,6275681.5,2,57,16,89.0,10
573968.0,6286036.0,2,57,17,71.0,1
577229.6,6280587.0,2,57,17,135.0,25
578442.0,6278245.0,2,57,17,43.0,24
571709.0,6275922.0,2,57,17,57.0,17
562647.0,6284787.0,2,57,17,169.0,40
524354.4,6256837.0,2,57,17,240.0,1
568703.0,6290306.0,2,57,17,119.0,5
524873.94,6256216.0,2,57,17,164.0,3
553460.0,6269564.0,2,57,17,112.0,13
578438.0,6270016.0,2,57,17,91.0,28
521469.22,6208465.0,2,57,17,80.0,7
575182.0,6251894.0,2,57,17,128.0,1
573252.44,6280382.5,2,57,17,208.0,41
522351.78,6207763.0,2,57,17,144.0,7
527037.2,6242255.5,2,57,17,128.0,15
569508.0,6283759.0,2,57,18,84.0,9
576798.44,6280390.5,2,57,18,52.0,41
575606.0,6303621.0,2,57,18,187.0,1
572399.94,6279992.0,2,57,18,87.0,3
567323.0,6277952.0,2,57,18,54.0,5
564712.0,6273118.0,2,57,18,123.0,1
570576.0,6277622.0,2,57,18,121.0,2
564616.0,6263777.0,2,57,18,89.0,6
583912.0,6295806.0,2,57,19,158.0,31
507918.03,6205621.5,2,57,19,36.0,44
576338.0,6272070.0,2,57,19,64.0,3
574048.1,6277225.5,2,57,19,103.0,1
566092.0,6285363.0,2,57,19,77.0,40
575631.0,6283810.0,2,57,19,66.0,6
573309.5,6280158.0,2,57,19,36.0,32
524577.7,6257604.5,2,57,20,199.0,2
570673.0,6262814.0,2,57,20,128.0,3
575243.44,6253185.0,2,57,20,125.0,1
593444.0,6251905.0,2,57,20,54.0,40
575957.0,6251752.0,2,57,20,171.0,2
570501.0,6283525.0,2,57,20,89.0,13
574172.0,6283291.0,2,57,20,98.0,1
574613.25,6279655.5,2,57,20,68.0,28
572852.5,6280166.0,2,57,21,22.0,18
560434.0,6252833.0,2,57,21,137.0,16
562541.0,6275365.0,2,57,21,105.0,2
568874.0,6287193.0,2,57,22,77.0,1
572027.0,6255629.0,2,57,22,128.0,2
566789.0,6254775.0,2,57,22,61.0,6
581346.0,6277582.0,2,57,22,91.0,27
557427.0,6279074.0,2,57,22,64.0,14
513963.2,6225871.0,2,57,22,48.0,1
558687.0,6277756.0,2,57,22,43.0,17
564536.0,6289631.0,2,57,22,109.0,2
547020.7,6258916.0,2,57,22,34.0,34
569526.0,6257794.0,2,57,23,125.0,1
570490.0,6305967.0,2,57,23,103.0,10
564997.0,6264785.0,2,58,0,41.0,3
569975.6,6277953.5,2,58,1,71.0,1
562500.25,6278241.0,2,58,1,183.0,32
574306.6,6278888.0,2,58,1,80.0,33
565137.0,6263309.0,2,58,2,112.0,8
576257.0,6250733.0,2,58,2,61.0,1
577310.0,6288107.0,2,58,3,48.0,1
574847.75,6279696.5,2,58,3,25.0,7
572826.9,6281328.0,2,58,3,73.0,1
576004.0,6283543.0,2,58,4,160.0,41
557023.0,6288664.0,2,58,4,22.0,14
576257.0,6250733.0,2,58,6,148.0,13
573086.44,6298393.5,2,58,6,61.0,40
567712.8,6298721.5,2,58,7,112.0,2
562585.0,6292475.0,2,58,7,137.0,6
579212.0,6280886.0,2,58,7,109.0,1
574823.0,6275546.0,2,58,8,57.0,1
574088.56,6276788.0,2,58,8,36.0,6
543215.0,6266118.0,2,58,8,206.0,3
585773.0,6287991.0,2,58,9,36.0,15
559577.0,6279778.0,2,58,9,98.0,4
576578.0,6284716.0,2,58,9,123.0,10
563945.0,6265802.0,2,58,9,64.0,2
561801.0,6258177.0,2,58,9,68.0,17
551332.0,6255875.0,2,58,10,171.0,2
582196.4,6273234.0,2,58,10,59.0,32
577080.56,6279508.5,2,58,10,142.0,6
576156.8,6280458.5,2,58,10,160.0,5
576475.44,6279949.5,2,58,10,77.0,2
542752.0,6293980.0,2,58,10,144.0,16
573962.2,6280340.0,2,58,10,82.0,2
509874.1,6222909.0,2,58,10,59.0,1
574603.9,6279452.0,2,58,10,137.0,10
605489.0,6264972.0,2,58,11,194.0,1
566588.5,6263759.0,2,58,11,48.0,1
572852.0,6293435.0,2,58,11,139.0,1
583989.5,6265967.0,2,58,11,98.0,1
568337.6,6273591.0,2,58,11,77.0,15
562647.0,6284787.0,2,58,11,50.0,10
575067.94,6277033.0,2,58,11,52.0,52
573853.0,6271621.0,2,58,11,75.0,2
562305.0,6297494.0,2,58,11,114.0,4
563647.0,6281275.0,2,58,11,100.0,16
574271.0,6280516.0,2,58,11,41.0,20
577883.0,6269267.0,2,58,11,84.0,2
570038.0,6263070.0,2,58,11,139.0,2
571134.0,6272578.0,2,58,11,93.0,1
568666.0,6298312.0,2,58,11,109.0,2
588373.5,6262657.0,2,58,11,183.0,6
574647.5,6280849.0,2,58,12,25.0,23
574035.94,6278651.0,2,58,12,36.0,7
573215.2,6278873.0,2,58,12,34.0,36
574849.0,6271536.0,2,58,12,89.0,40
573278.0,6282688.0,2,58,12,61.0,26
521564.0,6223262.0,2,58,12,77.0,1
577892.1,6276946.5,2,58,13,59.0,33
569184.5,6276011.0,2,58,13,54.0,46
575838.2,6280706.5,2,58,13,66.0,3
574550.44,6278703.5,2,58,13,27.0,46
556118.0,6261048.0,2,58,13,27.0,6
572796.25,6278786.0,2,58,13,80.0,6
577797.0,6272978.0,2,58,13,45.0,40
597064.1,6261021.5,2,58,13,80.0,55
573231.0,6281599.0,2,58,13,36.0,10
576166.2,6276824.5,2,58,13,50.0,3
575187.0,6285851.0,2,58,14,61.0,1
576073.5,6280309.0,2,58,14,59.0,1
584497.0,6277248.0,2,58,14,73.0,2
574256.75,6281329.0,2,58,14,48.0,39
586542.56,6284097.0,2,58,14,100.0,7
506985.75,6221169.5,2,58,14,492.0,40
575207.75,6278637.5,2,58,14,41.0,46
573691.0,6280338.0,2,58,15,93.0,5
571575.4,6280946.5,2,58,15,64.0,46
597964.6,6262675.5,2,58,15,64.0,46
566915.06,6259402.0,2,58,15,89.0,1
575264.0,6282348.0,2,58,15,100.0,7
553428.0,6270955.0,2,58,16,171.0,8
575298.0,6283813.0,2,58,16,64.0,4
594471.0,6267560.0,2,58,16,222.0,46
619785.0,6262356.0,2,58,16,18.0,30
564966.0,6301619.0,2,58,16,71.0,27
575008.7,6280008.5,2,58,16,48.0,46
620204.0,6264300.0,2,58,16,77.0,2
575242.9,6279299.5,2,58,16,54.0,2
574350.9,6278124.0,2,58,16,43.0,46
574613.25,6279655.5,2,58,16,54.0,4
584089.0,6244858.0,2,58,17,151.0,55
618863.0,6262957.0,2,58,17,242.0,46
620731.0,6260690.0,2,58,17,240.0,46
573286.0,6280811.0,2,58,17,25.0,46
574980.0,6279180.0,2,58,17,73.0,7
595837.0,6256310.0,2,58,17,103.0,58
581936.9,6273628.5,2,58,17,48.0,46
575298.0,6282256.0,2,58,17,91.0,55
565468.0,6264332.0,2,58,17,25.0,26
575850.44,6276680.5,2,58,17,45.0,1
618795.0,6264105.0,2,58,17,215.0,55
563760.0,6264117.0,2,58,17,77.0,3
574550.44,6278703.5,2,58,17,32.0,46
574218.0,6273559.0,2,58,17,64.0,55
595216.0,6267964.0,2,58,17,61.0,55
576684.0,6269550.0,2,58,17,89.0,2
619639.0,6261780.0,2,58,17,187.0,55
574113.0,6280693.0,2,58,18,98.0,46
616664.2,6267433.0,2,58,18,206.0,55
575162.44,6279348.0,2,58,18,27.0,55
570302.0,6275261.0,2,58,18,107.0,46
595738.7,6257740.0,2,58,18,41.0,46
572648.0,6276728.0,2,58,18,36.0,46
563975.0,6299382.0,2,58,18,98.0,3
554064.0,6245834.0,2,58,18,146.0,1
564222.0,6263292.0,2,58,18,45.0,46
579548.0,6266278.0,2,58,18,45.0,2
573862.7,6277364.0,2,58,18,27.0,55
